10K_75K_bias_dropQ_Ant-v2-eval_return_mean,10K_75K_bias_dropQ_Ant-v2-eval_return_std,10K_75K_bias_dropQ_Ant-v2-mean_loss_q_mean,10K_75K_bias_dropQ_Ant-v2-mean_loss_q_std,10K_75K_bias_dropQ_Ant-v2-policy_loss_mean,10K_75K_bias_dropQ_Ant-v2-policy_loss_std,vanilla_dropQ_bias_Ant-v2-eval_return_mean,vanilla_dropQ_bias_Ant-v2-eval_return_std,vanilla_dropQ_bias_Ant-v2-mean_loss_q_mean,vanilla_dropQ_bias_Ant-v2-mean_loss_q_std,vanilla_dropQ_bias_Ant-v2-policy_loss_mean,vanilla_dropQ_bias_Ant-v2-policy_loss_std,vanilla_redQ_Ant-v2-eval_return_mean,vanilla_redQ_Ant-v2-eval_return_std,vanilla_redQ_Ant-v2-mean_loss_q_mean,vanilla_redQ_Ant-v2-mean_loss_q_std,vanilla_redQ_Ant-v2-policy_loss_mean,vanilla_redQ_Ant-v2-policy_loss_std,sac_1_vanilla_bias_Ant-v2-eval_return_mean,sac_1_vanilla_bias_Ant-v2-eval_return_std,sac_1_vanilla_bias_Ant-v2-mean_loss_q_mean,sac_1_vanilla_bias_Ant-v2-mean_loss_q_std,sac_1_vanilla_bias_Ant-v2-policy_loss_mean,sac_1_vanilla_bias_Ant-v2-policy_loss_std
452.4537735077753,142.8376114823728,1.7483766090918915,0.6534488933779994,-19.23365178263668,22.97805689430124,597.7071340647873,149.5670622570605,1.133382075857196,0.3039269043408892,-67.34774358452184,9.894121099174928,1429.7962379252795,389.19704111516404,1.8723056228230344,0.6047567016541392,-60.362071425939895,9.790276117141259,455.3993398458536,106.61211483962131,2.178572112215368,0.4117666869390212,-52.87705943210421,1.6241003609986717
460.4855791062375,142.819501715319,1.7269529901787046,0.6175358340893194,-19.173295998184237,22.489492802607877,604.8645739848384,148.879454675438,1.1375028340498272,0.30927537302350006,-67.73110940856476,9.551186586997671,1493.923742986336,405.9122648656872,1.8686556231322837,0.5970750916513103,-61.1203997295129,9.359120167429834,468.83811824593977,109.14303613732076,2.2140020590062215,0.41628841811069967,-52.91294243237524,1.5668040839776423
463.5171152755915,146.41803854919021,1.729015069262183,0.6201831877182713,-19.321000673420745,22.075769442260242,617.8992441334416,153.50701627709662,1.1528595693540273,0.306683794364863,-68.09838932159012,9.215080747139776,1598.9090700997997,413.67621127073875,1.868183970273401,0.5945135507199777,-62.32447441110263,9.342163143629264,482.6586430173307,113.01473194793456,2.2349450189800804,0.41939709062877595,-52.98411492497756,1.6089577406675615
470.1353549657143,144.90191314461913,1.7310233924293486,0.5893418445401276,-19.579615213317442,21.73363981121529,619.8595852850935,153.9641397658638,1.1637541682390897,0.31440282250859686,-68.36409146609127,8.868035058408402,1686.4960307987408,412.8444883006305,1.8899067643471352,0.5985101670294022,-63.80362593849823,9.508791555165399,482.38972054194414,121.43132669134226,2.2715929674147137,0.42062390120140214,-53.041057436386055,1.7959102194497605
466.01181807275645,142.04299901683171,1.7040124643001529,0.5534723214242224,-20.343130475738143,20.99666872943823,620.9564030199808,148.78429284980814,1.1786587969245192,0.3196407495687746,-68.67842656691866,8.563714130217614,1775.3544062033411,426.1408815575713,1.9264830205906445,0.589737144011595,-65.22576731193357,9.352444580428616,495.3296046997107,124.7951237669744,2.2877616411780033,0.4060898899975922,-53.1866806966537,1.8347613716910953
470.3845240119413,143.61272845071298,1.6942991436857198,0.5313727585937484,-20.93540468554958,20.36743840110735,596.2521016741933,152.47020357657448,1.1837346877856563,0.33078957610315624,-69.06308818268774,8.219675045913363,1821.9142405353264,424.19604010287304,1.9779605367841435,0.6160389871635373,-66.52442043913865,9.340286153192583,509.78973786905686,144.40792385567914,2.308571887582664,0.40344067861834926,-53.270095299107474,1.892386680944141
470.73151216944547,156.59512624937656,1.677044713020761,0.49428100435602385,-21.661165326308588,19.757440861677516,592.5193983301964,146.3464414965126,1.180412860471324,0.34804281732295095,-69.39720630533694,7.926847048192536,1914.3715056885096,460.94195412031763,1.9985035219546063,0.6019335677323883,-67.82929773116228,9.425934245674194,510.8062559262757,141.80051534415887,2.3054959540696065,0.4040432622255261,-53.40105459549068,1.8707084856915857
460.80685583021926,176.8693180965313,1.6707744582180135,0.4688601209595602,-22.41949873340551,19.147767378229364,588.8074459226559,142.61740100364753,1.1951360330805028,0.35577893798404164,-69.66511606115579,7.744673517040903,2008.2413668736967,487.6924842595686,2.0614588033040677,0.612225119141221,-69.22684159085856,9.700985224507368,518.6715425507078,151.43426004027665,2.339275815945666,0.40139663455493907,-53.34757190815841,1.8908532918789756
469.06405183260864,174.72830664073882,1.6563725170806602,0.43255273891407225,-23.264373925677752,18.63028947366025,610.295549378592,140.78452097052306,1.2229964720450204,0.3869717727776698,-69.88775530342889,7.415154763150252,2117.6632268063795,506.7674565314404,2.0869264140320105,0.6133403286359994,-70.58397859876489,9.54544784089467,522.9420796290585,154.00145043667672,2.395281644041956,0.43569823138626096,-53.49976624016971,1.8842241141426663
473.7589480497631,176.86467333723488,1.6546517697556815,0.4217813912769547,-24.13458795370324,18.08095100967619,599.7852339290158,144.53788468052682,1.2150844407596315,0.3829911283055389,-69.95224194959968,7.123313024725564,2179.120869783699,532.179385465218,2.1401687892608896,0.6327341310690832,-71.81435561071457,9.392914765077455,519.5049242333079,156.3833139998324,2.4063274580618326,0.4211929971144248,-53.657815205142,1.9961098793075527
493.03421189143825,176.4847384958228,1.6335591501817706,0.41126937170292777,-25.084069755867095,17.4894290709019,593.3643043774797,142.32838264979122,1.2359968297944777,0.3846070236002307,-70.44742379101666,7.00940636353948,2280.8026819001984,549.1061485326712,2.248462487727379,0.6424096041106112,-73.17728314778765,9.429552609436328,532.8198222581731,162.08910690897721,2.437554758642368,0.41709103658414587,-53.6666723565028,2.0151132798196767
506.4370343550933,184.59870611733578,1.610245134844685,0.3923098146387033,-26.460315642829215,17.121744627292422,600.7526801795638,142.15897629323217,1.2436868315875214,0.3920080104322809,-70.78799406450288,6.850147955951261,2384.875343677445,575.1150765909983,2.3218411458760277,0.6736907456420392,-74.5134528432628,9.411616002731309,535.9638763300437,168.0302974766942,2.502439815271723,0.4316882643247603,-53.72541687927538,2.3419472338858793
