10K_75K_bias_dropQ_Hopper-v2-eval_return_mean,10K_75K_bias_dropQ_Hopper-v2-eval_return_std,10K_75K_bias_dropQ_Hopper-v2-mean_loss_q_mean,10K_75K_bias_dropQ_Hopper-v2-mean_loss_q_std,10K_75K_bias_dropQ_Hopper-v2-policy_loss_mean,10K_75K_bias_dropQ_Hopper-v2-policy_loss_std,vanilla_dropQ_bias_Hopper-v2-eval_return_mean,vanilla_dropQ_bias_Hopper-v2-eval_return_std,vanilla_dropQ_bias_Hopper-v2-mean_loss_q_mean,vanilla_dropQ_bias_Hopper-v2-mean_loss_q_std,vanilla_dropQ_bias_Hopper-v2-policy_loss_mean,vanilla_dropQ_bias_Hopper-v2-policy_loss_std,vanilla_redQ_Hopper-v2-eval_return_mean,vanilla_redQ_Hopper-v2-eval_return_std,vanilla_redQ_Hopper-v2-mean_loss_q_mean,vanilla_redQ_Hopper-v2-mean_loss_q_std,vanilla_redQ_Hopper-v2-policy_loss_mean,vanilla_redQ_Hopper-v2-policy_loss_std,sac_1_vanilla_bias_Hopper-v2-eval_return_mean,sac_1_vanilla_bias_Hopper-v2-eval_return_std,sac_1_vanilla_bias_Hopper-v2-mean_loss_q_mean,sac_1_vanilla_bias_Hopper-v2-mean_loss_q_std,sac_1_vanilla_bias_Hopper-v2-policy_loss_mean,sac_1_vanilla_bias_Hopper-v2-policy_loss_std
298.49466029286214,161.3774490627676,2.4211103612981724,1.628237709233882,-27.642919369038136,6.226192978574955,447.4967655274978,209.90346434800045,3.722601631551845,1.9149184639126584,-169.85065835943314,17.217595473501433,486.70260142894074,237.6935606732808,17.153561194187077,8.65574076254591,-182.79764382585947,12.782081286571406,186.62128250615513,18.83643129961263,4.085848362080426,1.2826041903672347,-62.64471445925838,7.493025357606772
323.08441888487926,180.285536030759,2.53658457888387,1.6456560660998223,-29.1274730284478,6.404192745966205,477.44419816561634,221.09107217795923,3.60159553581762,1.7849297555945711,-169.93605410185896,18.656844671690756,498.7325917134908,245.22542252572433,18.26507973907501,10.65253321431173,-182.84128795157432,12.762371425027101,194.49173884127978,19.735324639200492,6.925616494565163,4.101191913477576,-65.91557206911868,6.938822080268947
327.5727211313378,172.16820412585776,2.5418341233720394,1.6018291828331603,-30.655630266618648,6.455259121478576,503.73591741479345,229.41084355925724,3.469341408261249,1.7111483636513167,-170.36234325344066,19.873305055205336,560.9752341751173,312.99164803016515,18.58753172610501,10.405142028999016,-182.92339054069424,12.840336574902155,202.50910766212115,22.74742342034023,7.611678735985416,4.7395562607574435,-68.94749508681619,6.510052176929553
328.2085841346677,159.77294234817464,2.4927826637974393,1.5093610124318226,-32.04057192440503,6.519203454549747,536.9641889001607,246.8011458401851,3.3990595928268936,1.7852202685215333,-171.3379935411337,21.1872750162334,588.4258002860992,327.59421922659396,18.286592670926147,10.395543000785377,-182.90186935771857,13.19415458636385,211.7584048126066,22.901410257558414,7.344923046148471,4.460242892372129,-71.95801977857403,6.122229790047145
328.81495801543366,149.2006936911129,2.489670768524797,1.46258883076319,-33.573961021027024,6.647859613427433,639.4656621545112,340.40296440296515,3.294329181143997,1.7084183427287054,-172.17046860108283,22.264652437695602,644.8734700131142,388.3765594688457,17.970027916772985,10.227435008573636,-182.58835173347015,13.897020824160212,221.84314252704874,22.579756363021815,8.154253220781673,5.288641057968901,-75.2947670866053,6.051259710212352
330.42270125929355,138.37896354872473,2.635135144423477,1.45311096296476,-36.41388272898292,9.096295670713005,650.4212456948296,355.02203304403383,3.347613252546809,1.801982923074107,-172.92567760034956,23.222960751836084,731.4533429058347,469.1783104060779,17.551534822056137,9.720033377179679,-181.84996974615828,14.449791924232645,231.7085762442452,21.40630179643598,8.573281219206741,5.506524231339187,-78.60062820753463,6.270616466241898
332.6686038009811,130.68091475852884,2.6288497350493363,1.4010284441353116,-39.21900614431705,11.110311741661867,693.1125083372101,411.76058626935037,3.2792516636965474,1.699909598937931,-173.82122263328336,24.19527490004239,792.4567317965345,524.041375357824,16.8033823469306,8.949446457518667,-180.8089171685151,14.66769121224616,230.93615185452126,29.44268460369829,12.202204928340755,5.979664075050971,-81.61071194745011,6.128970850501497
341.69635422317975,128.22879207432084,2.6407370145809015,1.3531465811603183,-42.90265248117929,13.391090338471187,796.1937745795874,481.8104424814669,3.241595258246464,1.7283119031704695,-174.88580416634173,25.38240279786549,877.283097417089,590.5250191681102,16.43977526763305,8.33314024253579,-179.76472833252296,14.783907872285933,226.40162511792113,37.06861783253758,11.55427848000131,5.4101970800824954,-84.43928880873538,6.300795521432793
344.28126949164636,120.40372239253963,2.8184654380999232,1.5484875902119903,-46.23475661782699,15.341116595118734,850.9547185620678,541.446723231571,3.1401860933875465,1.6446977393795357,-175.89664513642632,26.651432209430926,922.4551313905873,625.3888908542962,15.667768077783807,7.84018334703178,-178.27368335571597,15.207517466721889,237.41838590696642,34.56230009738092,11.013514447499531,5.021566874599575,-86.91960957690969,6.5119478876244745
346.9749865738778,112.75259127373137,2.837677184294661,1.5384161068876727,-49.38861608482847,17.182778082765623,908.0830822887024,583.48802366112,3.116581278566309,1.6027088184425236,-177.0489209304009,27.70927472405745,997.9263533352371,681.6695200207093,15.042932874619684,7.4553545957432075,-176.82602235657015,15.5737141552142,243.37808042316655,31.587881734439307,10.429066212435858,4.6070828975583185,-89.19482314924802,6.445989457504605
