10K_75K_bias_dropQ_Walker2d-v2-eval_return_mean,10K_75K_bias_dropQ_Walker2d-v2-eval_return_std,10K_75K_bias_dropQ_Walker2d-v2-mean_loss_q_mean,10K_75K_bias_dropQ_Walker2d-v2-mean_loss_q_std,10K_75K_bias_dropQ_Walker2d-v2-policy_loss_mean,10K_75K_bias_dropQ_Walker2d-v2-policy_loss_std,vanilla_dropQ_bias_Walker2d-v2-eval_return_mean,vanilla_dropQ_bias_Walker2d-v2-eval_return_std,vanilla_dropQ_bias_Walker2d-v2-mean_loss_q_mean,vanilla_dropQ_bias_Walker2d-v2-mean_loss_q_std,vanilla_dropQ_bias_Walker2d-v2-policy_loss_mean,vanilla_dropQ_bias_Walker2d-v2-policy_loss_std,vanilla_redQ_Walker2d-v2-eval_return_mean,vanilla_redQ_Walker2d-v2-eval_return_std,vanilla_redQ_Walker2d-v2-mean_loss_q_mean,vanilla_redQ_Walker2d-v2-mean_loss_q_std,vanilla_redQ_Walker2d-v2-policy_loss_mean,vanilla_redQ_Walker2d-v2-policy_loss_std,sac_1_vanilla_bias_Walker2d-v2-eval_return_mean,sac_1_vanilla_bias_Walker2d-v2-eval_return_std,sac_1_vanilla_bias_Walker2d-v2-mean_loss_q_mean,sac_1_vanilla_bias_Walker2d-v2-mean_loss_q_std,sac_1_vanilla_bias_Walker2d-v2-policy_loss_mean,sac_1_vanilla_bias_Walker2d-v2-policy_loss_std
524.5428925167364,145.91676410806107,7.669868982048788,3.491388939556586,-84.67290858742538,19.438975555299628,910.7005865890997,541.0695308880325,3.846388143329292,1.3857795801442143,-129.50082491834007,10.302519841026585,881.1172385186898,440.07034845075265,6.056412615972787,2.9527984258700744,-130.4189246393808,13.3332508847195,381.90508839059356,69.62436159045866,7.815272747908917,2.1789548591538335,-102.24439417922123,7.799204775250992
538.8549602773069,151.1022354213923,7.726049837063514,3.53244695327169,-83.72685132548462,19.939710259367892,984.2235470417322,584.8710462946699,3.8242039388672735,1.3706007422926403,-129.70279122411347,10.596632511333418,942.4249703111265,491.27933539856645,5.803083179174093,2.7148421781337895,-131.0673397926302,13.509246121972513,385.76158555086425,63.301072067938826,8.079093958428897,2.123202622572147,-103.45445920669299,7.71765741576402
545.3540576101728,159.94358153914283,7.613548813394394,3.4895943501858837,-83.01463631622718,19.561688262611263,999.5297941989776,617.6662948110669,3.7839350247016155,1.3418439330145544,-129.90211735682908,10.904976321176406,995.7313788149811,522.4593304215184,5.7125614670916445,2.5951016141974614,-131.45414157996876,13.78056004549288,393.6980384447151,70.356617521964,8.364017127893625,2.235407598179878,-104.75165524362461,7.684727772423686
549.7040742380319,167.56316861655634,7.478295959948021,3.4003232857930743,-82.61711883633787,19.393671128375264,1035.703736513154,644.7639781387038,3.7940581104425135,1.2531585266261995,-129.995199688529,11.242065213620606,997.3922823633767,510.4304373205973,5.616263129830723,2.5134837392955656,-132.16217773935472,13.826163862345156,395.0096734891401,64.72510629411418,8.398332384276422,2.1082232244073804,-106.04425120404406,7.207699658349313
560.842195437804,178.49678994786544,7.507347152756319,3.55137922827011,-82.55898468097557,18.914963581814558,1110.733101214028,700.2654512364244,3.7526583762110066,1.2366735279418468,-130.2721546342269,11.456678249689404,1017.3574537562182,509.81909358537234,5.567791334975093,2.4322209004929,-132.7220837752337,13.928424971980302,396.6124255306896,62.269232334866,8.417308235509426,1.9859790193027045,-107.50841306890985,7.318507220494413
569.7490823376012,182.83214365336966,7.366047738307714,3.5138965915545235,-82.61351742625692,18.570588358416195,1171.9064563032873,734.7881578100619,3.7671714625782484,1.2198496607937817,-130.4349263534214,11.676350632140846,1066.2396626472214,546.9050495141505,5.474710046936568,2.342874814617655,-133.1290846872611,14.220759043061818,398.1409829724702,57.18206688414503,8.705323721874661,2.1621224347279457,-108.80864725233462,7.160812147450351
591.0547678329661,197.5277801054424,7.387370000762344,3.607833508570529,-83.11734009159021,18.127791788810054,1158.7172054278326,702.98116291521,3.744643912496571,1.2102292970389836,-130.84847793804997,12.057894884039218,1131.1489843694999,599.5319712098276,5.361692731818107,2.2053789082706463,-133.62920554592756,14.342818642194324,396.63634593413315,56.86407257503254,8.961331533708192,2.11957889541699,-110.36132109114737,7.152003828674863
603.9124753785668,192.68468523173794,7.195194976165235,3.368796786031781,-84.00772232388626,17.380072676726307,1265.7274393607472,753.502510385903,3.732279884024624,1.1787862686981243,-131.6566324635809,12.250497567637177,1189.9158412809313,649.2589714119467,5.233088136828435,2.038928172490094,-134.0438390074481,14.43039337104553,400.6923717334491,58.48442780122568,9.0484675949675,2.2694551430051217,-111.44263562713355,7.239187162496689
613.8560799783635,193.82624822480074,7.100055027575201,3.3373785783907843,-85.15989885248396,16.871693375265103,1305.5299421166515,763.65133592764,3.7115723948515926,1.1682436103597729,-132.18212064544548,12.51984147958429,1246.6700677020062,693.7901545525543,5.151818973108971,1.884068120122907,-134.80411498829508,14.60938243213386,403.5722265427078,55.63057054181551,9.165915483959113,2.433551214029915,-112.87659624654911,6.9203023615600925
615.4252922100791,188.68040230896165,7.014774680648064,3.2147564027325366,-86.79995129511644,16.25462928488869,1324.8850666267276,749.6868438977023,3.686266052201761,1.1260361200906661,-132.78154804623296,12.853297095371842,1251.5980805095046,690.6483444155549,5.192556295768777,1.8321751098920134,-135.66344347969994,14.725182412843989,401.43959736302156,52.19400953228447,9.21583299165451,2.4078505285314638,-114.34889221881804,6.876358625641609
